Voltage,Current,Signal_Strength,Response_Frequency,Timestamp,Hour,Anomaly_Score
0.39162291827683204,0.4745385901839631,0.08247768048510107,0.9988949616795603,2025-07-27 08:07:51,8,-1
0.32829251397436376,0.49726775956284164,0.1142084947137052,0.9914809511160696,2025-07-27 18:07:51,18,-1
0.016002770820438883,0.5247270263142961,0.013217012684230811,0.9951771704256931,2025-07-28 14:07:51,14,-1
0.151464301634592,0.6433199475249607,0.12590182952786688,0.9892996608776077,2025-07-28 23:07:51,23,-1
0.3538047469541823,0.44527674574641746,0.08004117641656783,0.9896319664403407,2025-07-29 02:07:51,2,-1
0.3128589799917263,0.33616070981503554,0.03936827081038774,0.9957321717881066,2025-07-30 04:07:51,4,-1
0.3203448452798243,0.6844420855156207,0.07201427213284939,0.9897638029251938,2025-07-30 05:07:51,5,-1
0.13871981040404613,0.8706216556342236,0.02894561791505068,0.9925386668767036,2025-07-30 16:07:51,16,-1
0.37009053270947123,0.9123746958150155,0.09111473617484189,0.998136181636342,2025-07-31 07:07:51,7,-1
0.29839314863335087,0.7241054708232773,0.19076266864971259,0.9966654440977589,2025-07-31 17:07:51,17,-1
0.28714711324766484,0.9833895804333531,0.19899719167491492,0.9885510953642798,2025-07-31 21:07:51,21,-1
0.2818732542067406,0.8894552543470498,0.08836215222985477,0.9919795582732502,2025-07-31 23:07:51,23,-1
0.06125790116765706,0.5775826097986788,0.011933585931800605,0.99604058392253,2025-08-02 07:07:51,7,-1
0.17802040273105413,0.42275787709758295,0.062256251305870425,0.9952859825506306,2025-08-02 12:07:51,12,-1
0.36921262519201736,0.8132395992936566,0.16627802260285263,0.9920649531717378,2025-08-02 21:07:51,21,-1
0.14293376648782496,0.6339732484118957,0.17634828184937446,0.9965953233739208,2025-08-03 03:07:51,3,-1
0.32728632773289834,0.6866619265549736,0.11202028481321835,0.9902088849933461,2025-08-03 18:07:51,18,-1
0.15607832698888147,0.46377653377663397,0.18592773495275838,0.9998377104062203,2025-08-04 06:07:51,6,-1
0.041659317364770576,0.7902467194755166,0.04476147623747817,0.9940076662784987,2025-08-04 16:07:51,16,-1
0.3765758239502792,0.9501019791635371,0.16134591205060467,0.9983210908184568,2025-08-04 19:07:51,19,-1
0.11162574040876039,0.5495825697413969,0.1379890337209293,0.9893006728065595,2025-08-06 14:07:51,14,-1
0.11367579476686962,0.7594793888594022,0.03912279771226057,0.9989842257181577,2025-08-07 14:07:51,14,-1
0.3375903162391245,0.7875395148395539,0.009736092510445715,0.9995513226078072,2025-08-08 02:07:51,2,-1
0.19526427020630432,0.6192955926975575,0.08526779866532208,0.9889681291428967,2025-08-08 05:07:51,5,-1
0.38000327110746257,0.9582069025372951,0.17072048745207113,0.992973784420942,2025-08-08 11:07:51,11,-1
0.16909380702390187,0.4349953767220459,0.044673442849935574,0.9975692514173434,2025-08-08 12:07:51,12,-1
0.23071249210284117,0.911019424443621,0.17717221433400865,0.9912448145188996,2025-08-09 08:07:51,8,-1
0.2974294547192142,0.7381689148816141,0.030125285315709238,0.9994737374198184,2025-08-09 11:07:51,11,-1
0.2869402638051961,0.8531299758654878,0.020551874503924594,0.9896799794928431,2025-08-09 13:07:51,13,-1
0.3597288187774397,0.9335082501310207,0.04054237610156064,0.9923773534967361,2025-08-10 15:07:51,15,-1
0.003627882663451265,0.5829536236818651,0.13864546267817568,0.9964263669541054,2025-08-10 19:07:51,19,-1
0.0258770256012264,0.9881263540195815,0.10558406381204155,0.9922736486367437,2025-08-10 23:07:51,23,-1
0.0014174799003277005,0.41308404351556066,0.0007988829843608158,0.9903112088679454,2025-08-11 05:07:51,5,-1
0.25674104694680633,0.9776079794105571,0.050013388077562615,0.9945578580021295,2025-08-11 06:07:51,6,-1
0.007173185898319945,0.8642825907714698,0.09583448618723156,0.9932516363010202,2025-08-11 11:07:51,11,-1
0.2745613669380833,0.3624416248568787,0.12077810630459718,0.9924608912079709,2025-08-11 20:07:51,20,-1
0.014453003485974447,0.9571487226734231,0.17245014344140164,0.9961650988037906,2025-08-12 11:07:51,11,-1
0.056959762171245876,0.9200356509809027,0.15284478791426448,0.9918700199404767,2025-08-12 13:07:51,13,-1
0.18743285410540045,0.34171531957365703,0.007876167115140165,0.9895734412317857,2025-08-13 00:07:51,0,-1
0.33590184753432273,0.7073281459153256,0.017120933285157847,0.9953834134511216,2025-08-13 01:07:51,1,-1
0.12879344239162882,0.8299101047831733,0.00184321905926077,0.9959067354848198,2025-08-14 14:07:51,14,-1
0.0021671086937702366,0.45882278324670955,0.12952842495044692,0.9906337999127408,2025-08-15 12:07:51,12,-1
0.12067740787182402,0.5732096898564948,0.16972825113652612,0.9962415053921766,2025-08-15 14:07:51,14,-1
0.2923263667296303,0.747091674427765,0.00042812236969025363,0.99941725987926,2025-08-15 23:07:51,23,-1
0.3979414471764249,0.40693858884872036,0.15543529038823278,0.9930855847125489,2025-08-16 12:07:51,12,-1
0.14913604279378267,0.5382229922121968,0.10000086632856409,0.9968864731909306,2025-08-16 19:07:51,19,-1
0.09076280943233472,0.8480527153829978,0.19736991451377883,0.9936308834620714,2025-08-16 21:07:51,21,-1
0.09368034866157204,0.9744200873916368,0.034218337646735986,0.9900925845941652,2025-08-17 20:07:51,20,-1
0.2983233970771695,0.7009089664887456,0.02461713629511153,0.9996650396118993,2025-08-18 00:07:51,0,-1
0.25505738869415495,0.45270403343447807,0.012921540623497041,0.9938755678826228,2025-08-18 09:07:51,9,-1
0.10807241975364112,0.9895183445660629,0.04381483721516255,0.9996663015468276,2025-08-19 06:07:51,6,-1
0.25615417178445354,0.9255435272439588,0.029948198153632033,0.9996143003037502,2025-08-20 22:07:51,22,-1
0.37790110351772355,0.5819555297408627,0.13916497971020525,0.9952410052849836,2025-08-21 05:07:51,5,-1
0.12954387292709613,0.9157628742435016,0.14555358265175666,0.9936721225431199,2025-08-22 10:07:51,10,-1
0.16023856635698053,0.4210921617913617,0.0624492445004694,0.9900578813836408,2025-08-22 16:07:51,16,-1
0.023899929767398964,0.9572054704894667,0.0725860890001142,0.9927880537906193,2025-08-22 17:07:51,17,-1
0.13519054200967906,0.34843826672141165,0.17822545378560295,0.9994735231289815,2025-08-22 18:07:51,18,-1
0.09233743076957635,0.617833501907728,0.01693552296644052,0.9977191478577251,2025-08-22 23:07:51,23,-1
0.1290499998396517,0.33513591101942447,0.047299878952091534,0.9937690772417512,2025-08-23 07:07:51,7,-1
0.04800109678309061,0.945725721114527,0.015192521915861956,0.9954579033270224,2025-08-23 19:07:51,19,-1
0.07649581009617701,0.5331690984774895,0.19170048432568554,0.9963592343969366,2025-08-24 03:07:51,3,-1
0.25615337004242833,0.7132499474248175,0.14018160527561707,0.9986960997829568,2025-08-26 19:07:51,19,-1
0.010434672456313354,0.8290355207947364,0.06263035318775012,0.9936905277449967,2025-08-27 01:07:51,1,-1
0.04241936880453867,0.9933104339205063,0.19922177685108888,0.9990912282760284,2025-08-27 12:07:51,12,-1
0.3351297699641782,0.7595962225983156,0.024393351422460796,0.9898337450733347,2025-08-27 17:07:51,17,-1
0.3313247023131862,0.9244285995640432,0.19514849201708273,0.9940534292772142,2025-08-28 02:07:51,2,-1
0.2848196561488803,0.6600905962192603,0.17300529398779796,0.9997903045110889,2025-08-28 04:07:51,4,-1
0.2511480945799034,0.8598929802951554,0.027586722540390962,0.9926848370375331,2025-08-28 06:07:51,6,-1
0.16524223833545548,0.750126013532685,0.006125523165916302,0.996128359830316,2025-08-28 17:07:51,17,-1
0.2841886851751487,0.802991611337546,0.0,0.9906430620389116,2025-08-29 00:07:51,0,-1
0.019558496701633565,0.7059228029415398,0.1850228117515853,0.9885075228941188,2025-08-29 14:07:51,14,-1
0.35339345329532024,0.8512806646838313,0.08124917456194458,0.9924513195505912,2025-08-31 13:07:51,13,-1
0.16905051295454787,0.5932750499881497,0.010777987659600141,0.993150598171442,2025-08-31 16:07:51,16,-1
0.3817887505972981,0.9592884491489497,0.04904970259020458,0.9882263495060692,2025-09-01 09:07:51,9,-1
0.025127396807784308,0.6340934202576352,0.08461381063382145,0.9933392693482483,2025-09-01 12:07:51,12,-1
0.06760930149027833,0.6963691412052568,0.02161177648234891,0.9940733107048559,2025-09-02 02:07:51,2,-1
0.3047405402458465,0.9325201705104967,0.07527552899712764,0.9932978993116883,2025-09-02 13:07:51,13,-1
0.27683590906321287,0.7919124347817379,0.039131801126895516,0.99133705481912,2025-09-02 16:07:51,16,-1
0.07019091081101014,0.6739237109065964,0.032017502958172184,0.9928658532694449,2025-09-02 19:07:51,19,-1
0.2172071476905022,0.45286092445530446,0.17831696849347112,0.9987879472166431,2025-09-03 09:07:51,9,-1
0.24675294479845844,0.8320264645109173,0.19733614170510339,0.9996960403529647,2025-09-03 15:07:51,15,-1
0.3785072204886779,0.7167282547376082,0.0942474042705439,0.9922689699534722,2025-09-04 03:07:51,3,-1
0.35362194977246597,0.3371754942901683,0.13772017175233908,0.9968607821006008,2025-09-04 04:07:51,4,-1
0.1774054665978242,0.6456265793417921,0.17236881259586534,0.9901550860882484,2025-09-04 17:07:51,17,-1
0.06624072785348023,0.3788684485480905,0.07644389211052216,0.9887768150457693,2025-09-06 03:07:51,3,-1
0.3526614628264295,0.3826705522230123,0.06767004454109293,0.996696171022755,2025-09-06 15:07:51,15,-1
0.17172352086613807,0.6628044770688752,0.023959806996401545,0.9969455817467637,2025-09-07 10:07:51,10,-1
0.3772340541528636,0.611624623211192,0.01541196514190002,0.9934282595707765,2025-09-07 11:07:51,11,-1
0.162243723161686,0.7007320468269626,0.0020406339308249866,0.9888820199416196,2025-09-08 17:07:51,17,-1
0.17014489081877127,0.3444325385300981,0.174185561616099,0.997115335804694,2025-09-09 14:07:51,14,-1
0.30349463313888436,0.7206939256470086,0.003108338868599514,0.9929277357011106,2025-09-10 01:07:51,1,-1
0.331323900571161,0.687029118305844,0.014786147794412896,0.9929329143963347,2025-09-10 05:07:51,5,-1
0.24946764329535243,0.5144723621445334,0.026184810851363816,0.996426140758222,2025-09-10 07:07:51,7,-1
0.14707797101542264,0.9286045712034876,0.04949773251003209,0.9890591551283751,2025-09-10 16:07:51,16,-1
0.28438270674521626,0.43375693908956475,0.011768063155632724,0.9940352383661744,2025-09-10 18:07:51,18,-1
0.30831630967766777,0.8993794459410291,0.041426091259371356,0.9957757918784536,2025-09-11 03:07:51,3,-1
0.10717286520151004,0.6768779354476903,0.013777965431169603,0.9906082754930619,2025-09-12 04:07:51,4,-1
0.24999358606379984,0.973335202673156,0.12638035101192502,0.9897583266038075,2025-09-12 06:07:51,6,-1
0.0007351974369913528,0.8201761852782813,0.1269818791474857,0.9975114762267174,2025-09-13 02:07:51,2,-1
0.08061435887897228,0.9409589045668639,0.14481072091401415,0.9969720109499761,2025-09-13 20:07:51,20,-1
0.2806473906504052,0.98976870257802,0.1270612692569788,0.9930036303724975,2025-09-14 00:07:51,0,-1
0.03902078436025813,0.49299832093226653,0.19801840045855812,0.9918764486655824,2025-09-14 11:07:51,11,-1
0.03942646582494458,0.6686461640145408,0.14328106077510983,0.9935831561306847,2025-09-15 01:07:51,1,-1
0.09230295586249837,0.9242483417954341,0.14016329833252583,0.9915480003379129,2025-09-15 09:07:51,9,-1
0.2904374625185606,0.7528899659846914,0.030542303474015986,0.9995736207598868,2025-09-16 17:07:51,17,-1
0.004050400710664315,0.686531740388756,0.010118157412380535,0.9892903392262045,2025-09-16 19:07:51,19,-1
0.27993865070024193,0.37631145871930194,0.14904082522337458,0.9932479219265147,2025-09-17 06:07:51,6,-1
0.38138627610071185,0.5204041779745036,0.1948143853037705,0.9890022609111895,2025-09-17 14:07:51,14,-1
0.3249957507672674,0.7736730190839567,0.0007701520878811152,0.9912651126231685,2025-09-17 19:07:51,19,-1
0.2048314577914898,0.37135103197572533,0.1251791354389069,0.9910082493400557,2025-09-18 01:07:51,1,-1
0.09018635691630816,0.6090042093527077,0.17573737015500512,0.9990220361458165,2025-09-18 04:07:51,4,-1
0.3720844651258257,0.7686124491355972,0.18470195006158052,0.9921184187355336,2025-09-18 18:07:51,18,-1
0.09597573607935361,0.46163346919428117,0.07737382479679278,0.9959064497637039,2025-09-18 22:07:51,22,-1
0.15935905535547645,0.8936245497728419,0.01529205966654934,0.9906064421159021,2025-09-19 00:07:51,0,-1
0.39523316261573194,0.8416468883837221,0.08160424922756215,0.9975089523568612,2025-09-20 00:07:51,0,-1
0.3661916612415459,0.37078021570846315,0.16425925696579724,0.9960868231231053,2025-09-20 01:07:51,1,-1
0.18077438658717693,0.8045037737297669,0.005721329871567482,0.9950084521068076,2025-09-20 16:07:51,16,-1
0.10978734594526984,0.9169145210985041,0.0429506894784919,0.9929179616579407,2025-09-20 17:07:51,17,-1
0.3583834956593688,0.9936943162055073,0.04771569665511377,0.9891876939153499,2025-09-21 08:07:51,8,-1
0.053830563047389424,0.5081032543203448,0.006214116765925093,0.9949925112495547,2025-09-22 14:07:51,14,-1
0.07826445300348617,0.7369538439969155,0.07671743585472246,0.9892695649200758,2025-09-22 18:07:51,18,-1
0.03605433886749143,0.7879367495518592,0.18699838100598054,0.9909228901567076,2025-09-23 01:07:51,1,-1
0.17586291494158512,0.9508931104813217,0.1888573460370584,0.9993132692981519,2025-09-23 08:07:51,8,-1
0.13711071415972653,0.7938852559159598,0.11255960935744524,0.9881433237118336,2025-09-23 09:07:51,9,-1
0.15810513082826394,0.9036455464647781,0.01242361177900353,0.9912044683163379,2025-09-23 15:07:51,15,-1
0.09097286584290365,0.5973008068204199,0.18272329963862122,0.9901491692801418,2025-09-24 11:07:51,11,-1
0.25149685236080965,0.4093119828020737,0.12587115789534375,0.9936454433339312,2025-09-24 12:07:51,12,-1
0.20138396708367967,0.690517439939113,0.08522004055258026,0.9981450270858856,2025-09-26 14:07:51,14,-1
0.025691021451409668,0.6201968815406032,0.09090159533904862,0.9992449938565199,2025-09-27 06:07:51,6,-1
0.0046709490380703045,0.5270203057038231,0.19375654410691845,0.9961470269432156,2025-09-27 11:07:51,11,-1
0.202099922712069,0.3901479115134643,0.13294542088032335,0.9896826462232574,2025-09-27 17:07:51,17,-1
0.13679001734969787,0.6136041205590661,0.03928726008626038,0.9983385198065211,2025-09-27 23:07:51,23,-1
0.2985350569717886,0.7223863458078386,0.019869915864290988,0.9978540915597126,2025-09-28 21:07:51,21,-1
0.21740517797069492,0.9216613090052108,0.0036259751873497503,0.9885650599838149,2025-09-30 11:07:51,11,-1
0.03024732137989461,0.4780803215264496,0.17074649731657243,0.9974491294982386,2025-09-30 22:07:51,22,-1
0.18290381340576833,0.4854541995052926,0.1713473852093148,0.9975044641543337,2025-10-02 01:07:51,1,-1
0.3500485855667195,0.7772414552810519,0.04297533882700377,0.996960855921413,2025-10-02 04:07:51,4,-1
0.3058060553971671,0.9552693685303316,0.18256095806895756,0.9882972916781154,2025-10-02 11:07:51,11,-1
0.15008370186741793,0.359560838665959,0.17845940251299752,0.99771244531655,2025-10-03 10:07:51,10,-1
0.38651101112497255,0.4573773829910105,0.18862335729448776,0.9961225977878139,2025-10-03 15:07:51,15,-1
0.30215572395701384,0.38101485123726936,0.05286677025128572,0.9921742534035815,2025-10-04 08:07:51,8,-1
0.3650996886033977,0.7954341374832677,0.15196023243775447,0.9927338977341269,2025-10-04 09:07:51,9,-1
0.14673883413881716,0.9660781584332262,0.1957790911781203,0.988687193855777,2025-10-05 21:07:51,21,-1
0.334158058629791,0.5438276735732097,0.045996884778521485,0.9966296932431433,2025-10-06 06:07:51,6,-1
0.022768671770022175,0.4484779901926422,0.16027072427488864,0.9998567346705146,2025-10-06 16:07:51,16,-1
0.31162429727311514,0.9291553588297933,0.19692638630126869,0.9914452478816399,2025-10-07 01:07:51,1,-1
0.3199111028442603,0.4266167285885483,0.1611014593394693,0.9882401474549535,2025-10-08 13:07:51,13,-1
0.2986120242061956,0.8153592971282267,0.027257957853095593,0.9895894535193175,2025-10-08 19:07:51,19,-1
0.09412291025941188,0.7673105874734204,0.12962584189679816,0.9997103502188481,2025-10-08 20:07:51,20,-1
0.26067840203193526,0.4106572398529898,0.1367219131527826,0.9923297095006748,2025-10-09 05:07:51,5,-1
0.02456216868010852,0.5001452076469352,0.07770084882392525,0.9979540582351064,2025-10-09 10:07:51,10,-1
0.3745193556559696,0.4300049070170344,0.030319158844183347,0.992292625280852,2025-10-09 14:07:51,14,-1
0.23404132499094055,0.6868588748577132,0.18449461142632972,0.9978349601499998,2025-10-10 21:07:51,21,-1
0.20010278332761455,0.4583087147954909,0.18377419820241037,0.9975549534565065,2025-10-11 01:07:51,1,-1
0.2643407596024645,0.45329154023587065,0.07463246510871735,0.9989025570992222,2025-10-11 05:07:51,5,-1
0.28950182957530135,0.9383685336698145,0.043975638200544065,0.9981650513740853,2025-10-11 06:07:51,6,-1
0.14433841851575124,0.8494213391816965,0.178599635697835,0.9933206141403952,2025-10-11 07:07:51,7,-1
0.12172849166669386,0.9854925877337927,0.10492757483203086,0.9994484868162087,2025-10-11 12:07:51,12,-1
0.048116547634700746,0.8431924318442039,0.1822906155388495,0.9919451884040277,2025-10-11 22:07:51,22,-1
0.30807819229622124,0.8103788417436936,0.19112876749636087,0.9987886138992466,2025-10-12 15:07:51,15,-1
0.11138601954326388,0.9527123787015432,0.15149857735044625,0.9991604799314727,2025-10-12 17:07:51,17,-1
0.02385984266614516,0.9657376715369645,0.11857319006806533,0.9927527196126308,2025-10-12 23:07:51,23,-1
0.2314869748990609,0.4361904189657878,0.1831501615302622,0.9905338213323005,2025-10-13 09:07:51,9,-1
0.3449102209280328,0.40801345924672283,0.019680804141778863,0.9947024328867291,2025-10-13 10:07:51,10,-1
0.19708101763511765,0.4524436611020426,0.09411171280819985,0.9921418240569371,2025-10-15 11:07:51,11,-1
0.054263503740928476,0.8178662153546238,0.11940290474565418,0.9953044829928792,2025-10-16 02:07:51,2,-1
0.04272723774216636,0.9081553287868319,0.002398969833299347,0.9927053256225459,2025-10-16 05:07:51,5,-1
0.1727353193017791,0.36100290081483194,0.17183454997142245,0.9901657649149518,2025-10-17 03:07:51,3,-1
0.1412340733946722,0.7698341962339479,0.017601795657021135,0.9908710674893276,2025-10-20 05:07:51,5,-1
