Timestamp,Sensor_ID,Voltage,Current,Signal_Strength,Response_Frequency
2025-04-27 03:56:47,S01,3.023983,0.0004,-69.870312,-52.9659
2025-04-27 04:56:47,S01,3.225024,0.000369,-76.44424,-50.347611
2025-04-27 05:56:47,S01,3.249905,0.000383,-53.417889,-68.889537
2025-04-27 06:56:47,S01,2.894277,0.000302,-67.710961,-53.228966
2025-04-27 07:56:47,S01,2.853066,0.00032,-73.255212,-79.997304
2025-04-27 08:56:47,S01,3.20918,0.000311,-73.457874,-60.383459
2025-04-27 09:56:47,S01,3.199252,0.000374,-71.007447,-62.81296
2025-04-27 10:56:47,S01,2.806293,0.000314,-59.039447,-67.026824
2025-04-27 11:56:47,S01,3.024975,0.00035,-51.82261,-64.855061
2025-04-27 12:56:47,S01,2.977487,0.000346,-54.98318,-60.669599
2025-04-27 13:56:47,S01,2.324959,0.155878,-92.372658,3.078503
2025-04-27 14:56:47,S01,2.99656,0.000389,-57.291093,-52.921163
2025-04-27 15:56:47,S01,3.202357,0.00036,-54.171532,-56.731377
2025-04-27 16:56:47,S01,3.239389,0.000338,-56.391157,-71.977709
2025-04-27 17:56:47,S01,2.861826,0.000303,-66.754823,-71.39416
2025-04-27 18:56:47,S01,2.802261,0.000367,-68.028858,-68.840583
2025-04-27 19:56:47,S01,2.914924,0.000387,-58.319027,-66.194452
2025-04-27 20:56:47,S01,3.012963,0.000304,-63.566264,-70.005857
2025-04-27 21:56:47,S01,2.097767,0.156668,-99.240764,3.125857
2025-04-27 22:56:47,S01,3.071327,0.000377,-50.707732,-57.180539
2025-04-27 23:56:47,S01,3.219171,0.000329,-78.156405,-55.014404
2025-04-28 00:56:47,S01,2.770757,0.000361,-56.497268,-60.565892
2025-04-28 01:56:47,S01,3.047848,0.000342,-69.919906,-67.944858
2025-04-28 02:56:47,S01,2.927498,0.000348,-69.907561,-70.854199
2025-04-28 03:56:47,S01,3.240794,0.000365,-63.730443,-53.625138
2025-04-28 04:56:47,S01,2.953931,0.000347,-54.756257,-50.242668
2025-04-28 05:56:47,S01,2.793779,0.000396,-66.905541,-56.722252
2025-04-28 06:56:47,S01,3.047096,0.000322,-58.306602,-51.000743
2025-04-28 07:56:47,S01,3.190155,0.000357,-62.267666,-73.878524
2025-04-28 08:56:47,S01,2.758884,0.000366,-57.907059,-57.285139
2025-04-28 09:56:47,S01,3.064791,0.000347,-73.082065,-79.315177
2025-04-28 10:56:47,S01,2.94285,0.000388,-61.596373,-73.614523
2025-04-28 11:56:47,S01,2.881389,0.000324,-76.587601,-68.56159
2025-04-28 12:56:47,S01,2.967758,0.000364,-77.383571,-51.633123
2025-04-28 13:56:47,S01,3.015599,0.000326,-57.854493,-68.309951
2025-04-28 14:56:47,S01,2.826867,0.000311,-68.900304,-76.514496
2025-04-28 15:56:47,S01,2.775171,0.000307,-72.827851,-53.575387
2025-04-28 16:56:47,S01,2.791377,0.000381,-62.684579,-69.598037
2025-04-28 17:56:47,S01,2.85395,0.000327,-67.54072,-79.654324
2025-04-28 18:56:47,S01,2.835984,0.000374,-79.934943,-60.445929
2025-04-28 19:56:47,S01,2.912718,0.00036,-60.083432,-67.592258
2025-04-28 20:56:47,S01,3.223632,0.000375,-53.56097,-63.847354
2025-04-28 21:56:47,S01,2.926423,0.000353,-66.136306,-62.900537
2025-04-28 22:56:47,S01,3.022533,0.000328,-51.680003,-66.67228
2025-04-28 23:56:47,S01,3.153703,0.000347,-71.504131,-69.861617
2025-04-29 00:56:47,S01,3.232482,0.000329,-71.605247,-52.010425
2025-04-29 01:56:47,S01,2.952897,0.000379,-68.028661,-50.520436
2025-04-29 02:56:47,S01,3.202832,0.000303,-65.614971,-71.858201
2025-04-29 03:56:47,S01,3.013557,0.000331,-55.636571,-57.769352
2025-04-29 04:56:47,S01,3.103651,0.000346,-77.485814,-63.097831
2025-04-29 05:56:47,S01,2.407804,0.141278,-93.9178,3.864184
2025-04-29 06:56:47,S01,2.928467,0.000374,-69.929646,-78.255296
2025-04-29 07:56:47,S01,2.317287,0.244687,-91.794029,3.02377
2025-04-29 08:56:47,S01,2.984401,0.000336,-64.227568,-52.266352
2025-04-29 09:56:47,S01,2.98089,0.000348,-66.184651,-63.211926
2025-04-29 10:56:47,S01,2.801532,0.000389,-79.792147,-76.05984
2025-04-29 11:56:47,S01,3.012039,0.000303,-56.691561,-72.526527
2025-04-29 12:56:47,S01,3.037933,0.00033,-79.325415,-50.610941
2025-04-29 13:56:47,S01,3.103795,0.000394,-74.777967,-65.11662
2025-04-29 14:56:47,S01,2.753632,0.000317,-78.93749,-51.383952
2025-04-29 15:56:47,S01,3.053836,0.000383,-51.610494,-67.070367
2025-04-29 16:56:47,S01,3.244661,0.000357,-64.198177,-58.990805
2025-04-29 17:56:47,S01,3.248837,0.000317,-74.496508,-78.713048
2025-04-29 18:56:47,S01,2.77352,0.000389,-52.955427,-67.374966
2025-04-29 19:56:47,S01,2.474443,0.28306,-93.593732,3.289235
2025-04-29 20:56:47,S01,3.133657,0.000356,-71.01199,-57.328227
2025-04-29 21:56:47,S01,3.12191,0.000373,-74.485685,-62.594629
2025-04-29 22:56:47,S01,2.764824,0.000325,-61.636666,-58.926744
2025-04-29 23:56:47,S01,2.913368,0.000383,-62.670889,-52.533733
2025-04-30 00:56:47,S01,2.959178,0.000373,-69.627846,-58.918523
2025-04-30 01:56:47,S01,2.83931,0.000332,-72.672462,-66.799681
2025-04-30 02:56:47,S01,2.753397,0.000336,-54.340959,-74.977423
2025-04-30 03:56:47,S01,2.826103,0.000395,-65.718605,-62.083635
2025-04-30 04:56:47,S01,3.150036,0.000322,-64.723445,-72.322322
2025-04-30 05:56:47,S01,3.183434,0.000368,-53.625416,-65.59965
2025-04-30 06:56:47,S01,2.822423,0.000374,-71.570184,-71.048267
2025-04-30 07:56:47,S01,2.977953,0.000346,-79.285739,-62.761905
2025-04-30 08:56:47,S01,3.108932,0.000326,-52.719343,-71.864052
2025-04-30 09:56:47,S01,3.239457,0.000341,-69.512005,-70.024534
2025-04-30 10:56:47,S01,3.004263,0.000384,-54.521716,-70.417829
2025-04-30 11:56:47,S01,3.109076,0.000321,-54.898887,-51.435603
2025-04-30 12:56:47,S01,2.968798,0.000397,-59.638801,-52.656886
2025-04-30 13:56:47,S01,2.981626,0.000382,-68.892624,-70.812726
2025-04-30 14:56:47,S01,3.056424,0.00034,-50.98119,-50.41428
2025-04-30 15:56:47,S01,2.759129,0.000329,-64.486901,-59.062604
2025-04-30 16:56:47,S01,3.234389,0.000393,-78.427603,-67.909127
2025-04-30 17:56:47,S01,2.781853,0.000337,-79.441487,-65.170692
2025-04-30 18:56:47,S01,3.237956,0.000344,-68.016794,-58.405356
2025-04-30 19:56:47,S01,3.227418,0.00036,-56.286496,-76.098696
2025-04-30 20:56:47,S01,3.141403,0.000377,-78.577089,-52.91961
2025-04-30 21:56:47,S01,3.011596,0.000314,-58.622454,-69.357067
2025-04-30 22:56:47,S01,2.799112,0.000336,-68.646867,-53.52272
2025-04-30 23:56:47,S01,2.907363,0.00035,-62.077388,-57.172526
2025-05-01 00:56:47,S01,3.104423,0.000339,-51.55171,-59.380515
2025-05-01 01:56:47,S01,3.157892,0.000355,-50.976133,-78.501916
2025-05-01 02:56:47,S01,3.120777,0.000349,-64.302299,-56.199232
2025-05-01 03:56:47,S01,2.966633,0.000312,-57.913196,-54.561556
2025-05-01 04:56:47,S01,3.217767,0.000369,-66.537909,-55.374754
2025-05-01 05:56:47,S01,2.964238,0.000374,-51.901761,-61.086534
2025-05-01 06:56:47,S01,3.051901,0.00033,-74.025132,-63.643601
2025-05-01 07:56:47,S01,3.042971,0.000321,-71.56077,-71.191594
2025-05-01 08:56:47,S01,2.939253,0.000337,-58.093559,-52.055566
2025-05-01 09:56:47,S01,2.175511,0.128797,-91.363308,3.253901
2025-05-01 10:56:47,S01,3.021964,0.000377,-65.03491,-56.611535
2025-05-01 11:56:47,S01,3.184596,0.000326,-56.361664,-57.733151
2025-05-01 12:56:47,S01,2.791255,0.000304,-52.095551,-50.41589
2025-05-01 13:56:47,S01,2.994701,0.000301,-71.879625,-69.382916
2025-05-01 14:56:47,S01,2.800182,0.000342,-74.653623,-65.192019
2025-05-01 15:56:47,S01,2.942264,0.000333,-53.144414,-62.792009
2025-05-01 16:56:47,S01,2.963001,0.00039,-61.631661,-78.430616
2025-05-01 17:56:47,S01,3.118228,0.000391,-69.159118,-67.433419
2025-05-01 18:56:47,S01,2.788433,0.00032,-50.134813,-77.16513
2025-05-01 19:56:47,S01,2.901604,0.000358,-51.199452,-64.710516
2025-05-01 20:56:47,S01,3.183761,0.000364,-64.173592,-76.411867
2025-05-01 21:56:47,S01,2.897348,0.000357,-50.693466,-61.832398
2025-05-01 22:56:47,S01,2.101182,0.274204,-96.859953,3.664407
2025-05-01 23:56:47,S01,2.759529,0.000358,-75.859816,-54.857218
2025-05-02 00:56:47,S01,3.09809,0.000343,-54.815912,-64.923697
2025-05-02 01:56:47,S01,3.042589,0.000372,-52.504254,-73.617865
2025-05-02 02:56:47,S01,2.765002,0.000344,-55.527888,-52.580701
2025-05-02 03:56:47,S01,3.035344,0.000385,-68.7766,-59.237266
2025-05-02 04:56:47,S01,3.128218,0.000308,-79.19393,-64.922036
2025-05-02 05:56:47,S01,3.169585,0.000326,-56.918682,-79.351299
2025-05-02 06:56:47,S01,2.889141,0.000399,-70.382269,-72.41327
2025-05-02 07:56:47,S01,2.841529,0.000392,-56.852899,-70.923017
2025-05-02 08:56:47,S01,3.244121,0.000318,-54.060433,-71.677543
2025-05-02 09:56:47,S01,3.210643,0.000376,-60.945778,-74.893147
2025-05-02 10:56:47,S01,3.246497,0.000377,-76.38315,-55.328145
2025-05-02 11:56:47,S01,2.776496,0.000376,-62.561052,-66.941469
2025-05-02 12:56:47,S01,3.002177,0.000344,-56.36812,-77.094175
2025-05-02 13:56:47,S01,3.071601,0.000321,-65.98013,-50.613045
2025-05-02 14:56:47,S01,2.800244,0.000346,-55.746473,-58.658352
2025-05-02 15:56:47,S01,2.994973,0.000319,-79.434172,-56.623207
